symbol,open,high,low,close,volume,timestamp
NIFTY,24217.75,24225.7,24217.45,24225.55,841392,2026-04-15T12:00:00.000000Z
NIFTY,24225.1,24226.95,24220.45,24222.05,499006,2026-04-15T12:01:00.000000Z
NIFTY,24221.35,24225.15,24220.15,24225.15,711121,2026-04-15T12:02:00.000000Z
NIFTY,24224.65,24227.3,24220.7,24224.65,686053,2026-04-15T12:03:00.000000Z
NIFTY,24224.35,24232.9,24223.75,24229.05,714450,2026-04-15T12:04:00.000000Z
NIFTY,24229.2,24231.75,24225.15,24225.15,614012,2026-04-15T12:05:00.000000Z
NIFTY,24225.8,24229.65,24222.25,24224.75,766559,2026-04-15T12:06:00.000000Z
NIFTY,24224.95,24226.15,24221.85,24222.6,570673,2026-04-15T12:07:00.000000Z
NIFTY,24222.7,24224.35,24220.75,24223.3,506441,2026-04-15T12:08:00.000000Z
NIFTY,24223.2,24227.8,24222.05,24224.1,839877,2026-04-15T12:09:00.000000Z
NIFTY,24224.35,24233.3,24224.25,24232.4,780900,2026-04-15T12:10:00.000000Z
NIFTY,24232.2,24234.8,24232.05,24233.1,552663,2026-04-15T12:11:00.000000Z
NIFTY,24232.35,24234.95,24228.65,24230.3,1046554,2026-04-15T12:12:00.000000Z
NIFTY,24231.35,24232.4,24224.1,24226.35,996987,2026-04-15T12:13:00.000000Z
NIFTY,24226.25,24228.2,24224.95,24226.85,623346,2026-04-15T12:14:00.000000Z
NIFTY,24227,24231.55,24226.45,24229.9,907711,2026-04-15T12:15:00.000000Z
NIFTY,24230.4,24234.15,24229.4,24233.95,858653,2026-04-15T12:16:00.000000Z
NIFTY,24233.9,24235.65,24221.25,24221.25,748679,2026-04-15T12:17:00.000000Z
NIFTY,24220.8,24222.3,24215.85,24217.65,566814,2026-04-15T12:18:00.000000Z
NIFTY,24217.7,24220.3,24216.65,24217.35,737217,2026-04-15T12:19:00.000000Z
NIFTY,24216.05,24222.8,24215.05,24218.45,774797,2026-04-15T12:20:00.000000Z
NIFTY,24217.85,24219,24206,24206.75,841085,2026-04-15T12:21:00.000000Z
NIFTY,24206.35,24207.15,24200.4,24203.8,733095,2026-04-15T12:22:00.000000Z
NIFTY,24203.25,24211.7,24202.7,24211.4,603216,2026-04-15T12:23:00.000000Z
NIFTY,24211.35,24225,24210.65,24221.55,1048523,2026-04-15T12:24:00.000000Z
NIFTY,24222.05,24225.05,24221.45,24224.5,991295,2026-04-15T12:25:00.000000Z
NIFTY,24224.4,24225.75,24222.2,24223.7,797153,2026-04-15T12:26:00.000000Z
NIFTY,24223.7,24230.8,24223.7,24226.65,726522,2026-04-15T12:27:00.000000Z
NIFTY,24226.35,24226.35,24220.3,24224.7,786547,2026-04-15T12:28:00.000000Z
NIFTY,24224.35,24226.1,24219.1,24219.75,644876,2026-04-15T12:29:00.000000Z
NIFTY,24219.8,24221.8,24214.1,24214.55,736710,2026-04-15T12:30:00.000000Z
NIFTY,24214.6,24219.5,24214.45,24214.85,672081,2026-04-15T12:31:00.000000Z
NIFTY,24214.55,24217.3,24213.05,24214,640284,2026-04-15T12:32:00.000000Z
NIFTY,24214.05,24220.7,24214.05,24215.55,1073535,2026-04-15T12:33:00.000000Z
NIFTY,24214.95,24218.75,24213.75,24217.6,670476,2026-04-15T12:34:00.000000Z
NIFTY,24217.4,24222.7,24215.15,24222.7,742177,2026-04-15T12:35:00.000000Z
NIFTY,24222.75,24231.15,24222.5,24231.15,922802,2026-04-15T12:36:00.000000Z
NIFTY,24230.85,24232.35,24229.4,24231.55,637821,2026-04-15T12:37:00.000000Z
NIFTY,24230.7,24235.1,24230.3,24234.45,1005946,2026-04-15T12:38:00.000000Z
NIFTY,24234.25,24236.65,24231.75,24232.7,797533,2026-04-15T12:39:00.000000Z
NIFTY,24232.9,24234.15,24228.9,24230.05,844422,2026-04-15T12:40:00.000000Z
NIFTY,24230.3,24234.05,24223.7,24224,998488,2026-04-15T12:41:00.000000Z
NIFTY,24223.8,24225.75,24217.8,24218.25,812254,2026-04-15T12:42:00.000000Z
NIFTY,24218.5,24226.55,24216.1,24226.55,908012,2026-04-15T12:43:00.000000Z
NIFTY,24226.4,24232.4,24224.05,24228.05,904969,2026-04-15T12:44:00.000000Z
NIFTY,24228.75,24234.8,24228.15,24233.5,745393,2026-04-15T12:45:00.000000Z
NIFTY,24234.15,24234.85,24226.4,24228,771901,2026-04-15T12:46:00.000000Z
NIFTY,24228.05,24230.15,24217.6,24217.6,1585801,2026-04-15T12:47:00.000000Z
NIFTY,24218.15,24218.3,24210,24212.9,755719,2026-04-15T12:48:00.000000Z
NIFTY,24213.35,24217.25,24211.35,24216.6,600256,2026-04-15T12:49:00.000000Z
NIFTY,24216.7,24222.75,24216.4,24220.35,874917,2026-04-15T12:50:00.000000Z
NIFTY,24220.55,24234.8,24220.45,24230.85,1430424,2026-04-15T12:51:00.000000Z
NIFTY,24231.95,24231.95,24220,24220,931462,2026-04-15T12:52:00.000000Z
NIFTY,24220.75,24221.7,24203.95,24207.15,1028664,2026-04-15T12:53:00.000000Z
NIFTY,24207.3,24214.3,24205.25,24214.3,661331,2026-04-15T12:54:00.000000Z
NIFTY,24213.65,24216.65,24212.5,24215.35,495854,2026-04-15T12:55:00.000000Z
NIFTY,24214.2,24218.65,24211.55,24218.65,727017,2026-04-15T12:56:00.000000Z
NIFTY,24218.35,24219.1,24214.25,24216.85,593256,2026-04-15T12:57:00.000000Z
NIFTY,24217.05,24217.05,24208.1,24208.75,908895,2026-04-15T12:58:00.000000Z
NIFTY,24209.65,24211.65,24206.9,24207.85,503646,2026-04-15T12:59:00.000000Z
NIFTY,24207.5,24207.5,24201,24201.15,761114,2026-04-15T13:00:00.000000Z
NIFTY,24201.35,24210.4,24200.2,24210.05,1270048,2026-04-15T13:01:00.000000Z
NIFTY,24209.95,24217.1,24209,24216.55,654678,2026-04-15T13:02:00.000000Z
NIFTY,24216.75,24217.75,24214.75,24216.05,754714,2026-04-15T13:03:00.000000Z
NIFTY,24216.05,24216.05,24210.15,24210.8,410845,2026-04-15T13:04:00.000000Z
NIFTY,24211.15,24212.65,24206.4,24207.65,906125,2026-04-15T13:05:00.000000Z
NIFTY,24207.8,24209.45,24206.5,24207.25,541980,2026-04-15T13:06:00.000000Z
NIFTY,24207,24209.2,24205.5,24206.2,655743,2026-04-15T13:07:00.000000Z
NIFTY,24206.15,24207.6,24203.35,24207.6,734584,2026-04-15T13:08:00.000000Z
NIFTY,24207.5,24213.05,24207.5,24212.9,460257,2026-04-15T13:09:00.000000Z
NIFTY,24212.4,24214.85,24212,24214.5,472570,2026-04-15T13:10:00.000000Z
NIFTY,24214.75,24216.85,24213.25,24216.75,679432,2026-04-15T13:11:00.000000Z
NIFTY,24217.05,24222.75,24217.05,24220.5,810495,2026-04-15T13:12:00.000000Z
NIFTY,24220.6,24221.45,24216.85,24217.5,564551,2026-04-15T13:13:00.000000Z
NIFTY,24217.7,24221.05,24217.55,24220.55,477144,2026-04-15T13:14:00.000000Z
NIFTY,24220.65,24221.25,24215.95,24218.35,490670,2026-04-15T13:15:00.000000Z
NIFTY,24218.35,24225.7,24216.6,24225.35,924134,2026-04-15T13:16:00.000000Z
NIFTY,24223.85,24228.65,24222.6,24228.1,1427708,2026-04-15T13:17:00.000000Z
NIFTY,24228,24231.95,24226.8,24228.3,1174562,2026-04-15T13:18:00.000000Z
NIFTY,24228.05,24233.95,24227.5,24233.85,964213,2026-04-15T13:19:00.000000Z
NIFTY,24233.9,24238.55,24233.9,24235.3,943007,2026-04-15T13:20:00.000000Z
NIFTY,24235.45,24236.4,24220.7,24220.95,1062347,2026-04-15T13:21:00.000000Z
NIFTY,24221.95,24222.25,24205.45,24208.2,1791176,2026-04-15T13:22:00.000000Z
NIFTY,24208.15,24214.1,24203.2,24204.5,1108901,2026-04-15T13:23:00.000000Z
NIFTY,24204.55,24205.25,24187.75,24197.75,1133903,2026-04-15T13:24:00.000000Z
NIFTY,24197.25,24202.6,24195.75,24199.5,674940,2026-04-15T13:25:00.000000Z
NIFTY,24199.5,24201,24196.5,24198.7,755854,2026-04-15T13:26:00.000000Z
NIFTY,24199.15,24203.9,24198.8,24201.25,1040602,2026-04-15T13:27:00.000000Z
NIFTY,24201.15,24203.35,24197.9,24198.15,810545,2026-04-15T13:28:00.000000Z
NIFTY,24198.45,24199.2,24196.3,24196.95,690402,2026-04-15T13:29:00.000000Z
NIFTY,24196.9,24197.3,24191.5,24192.55,642866,2026-04-15T13:30:00.000000Z
NIFTY,24192.95,24202.3,24192.95,24201.85,1066343,2026-04-15T13:31:00.000000Z
NIFTY,24201.55,24217.35,24201.55,24217,783053,2026-04-15T13:32:00.000000Z
NIFTY,24217.25,24221.95,24216.7,24221.6,778590,2026-04-15T13:33:00.000000Z
NIFTY,24220.95,24222.45,24212.85,24213.3,672766,2026-04-15T13:34:00.000000Z
NIFTY,24213.2,24218.25,24207.9,24218.25,809202,2026-04-15T13:35:00.000000Z
NIFTY,24218.7,24223.3,24218.7,24220.7,604088,2026-04-15T13:36:00.000000Z
NIFTY,24221.15,24221.8,24213.8,24214.35,828644,2026-04-15T13:37:00.000000Z
NIFTY,24215.2,24215.6,24208.8,24209.05,799304,2026-04-15T13:38:00.000000Z
NIFTY,24209.25,24210,24191.25,24195.15,953871,2026-04-15T13:39:00.000000Z
NIFTY,24195.8,24205.5,24192.35,24204.3,671337,2026-04-15T13:40:00.000000Z
NIFTY,24204.55,24210.4,24204.1,24210.35,889498,2026-04-15T13:41:00.000000Z
NIFTY,24209.85,24217.35,24209.85,24214,782796,2026-04-15T13:42:00.000000Z
NIFTY,24213.9,24215.3,24211,24214.2,561956,2026-04-15T13:43:00.000000Z
NIFTY,24214.7,24217.3,24214.05,24215.75,634759,2026-04-15T13:44:00.000000Z
NIFTY,24215.9,24221.3,24212.25,24218.5,916493,2026-04-15T13:45:00.000000Z
NIFTY,24218.75,24219,24209.15,24209.6,929882,2026-04-15T13:46:00.000000Z
NIFTY,24209.75,24210.2,24206.1,24207.6,716413,2026-04-15T13:47:00.000000Z
NIFTY,24207.95,24209.9,24204.5,24206.7,960250,2026-04-15T13:48:00.000000Z
NIFTY,24206.4,24207.65,24199.05,24207.65,1335383,2026-04-15T13:49:00.000000Z
NIFTY,24206.8,24210.55,24206.25,24209.5,815603,2026-04-15T13:50:00.000000Z
NIFTY,24209.8,24211.6,24207.45,24209.1,724811,2026-04-15T13:51:00.000000Z
NIFTY,24208.75,24210,24199.8,24200.8,1009432,2026-04-15T13:52:00.000000Z
NIFTY,24200.55,24202.25,24194.35,24198.55,1277833,2026-04-15T13:53:00.000000Z
NIFTY,24198.4,24205.4,24198.1,24201.1,1099575,2026-04-15T13:54:00.000000Z
NIFTY,24200.4,24206.3,24199.4,24206,2546231,2026-04-15T13:55:00.000000Z
NIFTY,24206.1,24217.2,24205.85,24216.25,1193259,2026-04-15T13:56:00.000000Z
NIFTY,24216.45,24218.2,24213.9,24213.9,906075,2026-04-15T13:57:00.000000Z
NIFTY,24214.75,24217.45,24212.5,24216.4,730952,2026-04-15T13:58:00.000000Z
NIFTY,24216.7,24225.2,24215.95,24221.25,1280982,2026-04-15T13:59:00.000000Z
NIFTY,24221.8,24228,24221.8,24226.35,1367937,2026-04-15T14:00:00.000000Z
NIFTY,24227.3,24227.45,24223.3,24224.05,810210,2026-04-15T14:01:00.000000Z
NIFTY,24224.35,24227.6,24224.05,24224.55,1496495,2026-04-15T14:02:00.000000Z
NIFTY,24224.3,24229.05,24221.45,24228.5,954789,2026-04-15T14:03:00.000000Z
NIFTY,24228.7,24230.4,24224.1,24225.15,1439673,2026-04-15T14:04:00.000000Z
NIFTY,24226,24229.45,24225.5,24227,2153137,2026-04-15T14:05:00.000000Z
NIFTY,24225.85,24228.95,24225.55,24227.1,795973,2026-04-15T14:06:00.000000Z
NIFTY,24226.75,24230.9,24226.1,24226.65,974690,2026-04-15T14:07:00.000000Z
NIFTY,24228.35,24229.45,24224.6,24224.95,734508,2026-04-15T14:08:00.000000Z
NIFTY,24224.75,24226.85,24223.55,24225.65,839068,2026-04-15T14:09:00.000000Z
NIFTY,24225.6,24226.7,24220.2,24222.05,1365545,2026-04-15T14:10:00.000000Z
NIFTY,24222.75,24225.45,24219.5,24224.5,1132289,2026-04-15T14:11:00.000000Z
NIFTY,24225,24238.1,24225,24237.65,900173,2026-04-15T14:12:00.000000Z
NIFTY,24237.4,24238,24228.8,24230.9,919289,2026-04-15T14:13:00.000000Z
NIFTY,24230.75,24231.4,24225.75,24226.6,558033,2026-04-15T14:14:00.000000Z
NIFTY,24227.05,24229.25,24219.7,24220.3,1047833,2026-04-15T14:15:00.000000Z
NIFTY,24220.45,24225.2,24219.2,24225.2,714492,2026-04-15T14:16:00.000000Z
NIFTY,24224.65,24231.6,24224.65,24228.8,690008,2026-04-15T14:17:00.000000Z
NIFTY,24227.95,24231.05,24222.2,24222.45,702151,2026-04-15T14:18:00.000000Z
NIFTY,24222.5,24227.05,24222.2,24226.65,687790,2026-04-15T14:19:00.000000Z
NIFTY,24226.75,24233.35,24226.35,24233.05,939853,2026-04-15T14:20:00.000000Z
NIFTY,24233.5,24237.55,24231.55,24237.3,1174826,2026-04-15T14:21:00.000000Z
NIFTY,24237.45,24242.25,24229.45,24231.25,942097,2026-04-15T14:22:00.000000Z
NIFTY,24230.55,24231.75,24221.95,24223.3,695401,2026-04-15T14:23:00.000000Z
NIFTY,24221.8,24223.5,24214.45,24215.05,1089993,2026-04-15T14:24:00.000000Z
NIFTY,24215.05,24226.65,24214.4,24226.65,829103,2026-04-15T14:25:00.000000Z
NIFTY,24227.15,24232.7,24226.2,24232.7,580850,2026-04-15T14:26:00.000000Z
NIFTY,24232,24235.9,24232,24232.5,760158,2026-04-15T14:27:00.000000Z
NIFTY,24232.45,24232.9,24226.95,24230.1,574045,2026-04-15T14:28:00.000000Z
NIFTY,24229.9,24233.85,24229.7,24233.35,579284,2026-04-15T14:29:00.000000Z
NIFTY,24232.9,24237.9,24232.9,24233.8,961328,2026-04-15T14:30:00.000000Z
NIFTY,24233.6,24236.1,24232.35,24233.65,694505,2026-04-15T14:31:00.000000Z
NIFTY,24234,24236.95,24230,24230.95,1340323,2026-04-15T14:32:00.000000Z
NIFTY,24230.3,24231.6,24229.15,24229.85,644431,2026-04-15T14:33:00.000000Z
NIFTY,24230.15,24236.55,24230.15,24234.65,797223,2026-04-15T14:34:00.000000Z
NIFTY,24235.1,24236.55,24230.15,24232.55,974445,2026-04-15T14:35:00.000000Z
NIFTY,24232.65,24234.3,24229.85,24230.3,929557,2026-04-15T14:36:00.000000Z
NIFTY,24230.1,24231.15,24221.5,24224.8,959278,2026-04-15T14:37:00.000000Z
NIFTY,24225.2,24228.25,24220.15,24220.65,972230,2026-04-15T14:38:00.000000Z
NIFTY,24220.25,24225.05,24220.25,24224.45,882310,2026-04-15T14:39:00.000000Z
NIFTY,24225.1,24229.9,24223.85,24229.2,855705,2026-04-15T14:40:00.000000Z
NIFTY,24229.3,24232.5,24228.05,24230.55,2024989,2026-04-15T14:41:00.000000Z
NIFTY,24230.05,24235.35,24228.75,24233.85,816028,2026-04-15T14:42:00.000000Z
NIFTY,24233.85,24236.15,24232.35,24233.3,858456,2026-04-15T14:43:00.000000Z
NIFTY,24233.3,24235.35,24230.75,24233.15,1194260,2026-04-15T14:44:00.000000Z
NIFTY,24233,24237.4,24232.35,24232.9,884799,2026-04-15T14:45:00.000000Z
NIFTY,24233.3,24235.9,24232.4,24234.25,705698,2026-04-15T14:46:00.000000Z
NIFTY,24234.35,24239.85,24233.45,24238.8,770316,2026-04-15T14:47:00.000000Z
NIFTY,24238.6,24241.3,24235.9,24238.55,885865,2026-04-15T14:48:00.000000Z
NIFTY,24238.3,24245.65,24237.35,24244.35,817684,2026-04-15T14:49:00.000000Z
NIFTY,24244.25,24245.15,24236.25,24238.25,1063515,2026-04-15T14:50:00.000000Z
NIFTY,24238.05,24254.3,24238.05,24253.15,1439618,2026-04-15T14:51:00.000000Z
NIFTY,24253.9,24262.75,24253.5,24261.3,1351946,2026-04-15T14:52:00.000000Z
NIFTY,24260.55,24261.05,24247.6,24247.6,1297387,2026-04-15T14:53:00.000000Z
NIFTY,24248.85,24251.05,24244.7,24250.45,1576096,2026-04-15T14:54:00.000000Z
NIFTY,24250.5,24251.05,24243.6,24245.6,1243767,2026-04-15T14:55:00.000000Z
NIFTY,24247.15,24251.35,24240.2,24250.6,1520664,2026-04-15T14:56:00.000000Z
NIFTY,24251.4,24256.9,24249.5,24255.15,1650700,2026-04-15T14:57:00.000000Z
NIFTY,24254.1,24256.7,24251.8,24256.1,1571127,2026-04-15T14:58:00.000000Z
NIFTY,24256.8,24264.2,24256.25,24261.25,1729425,2026-04-15T14:59:00.000000Z
NIFTY,24262.2,24265.75,24235.65,24236.85,3620069,2026-04-15T15:00:00.000000Z
NIFTY,24238.6,24241.45,24237.95,24241.15,1868959,2026-04-15T15:01:00.000000Z
NIFTY,24242.15,24245.15,24240.7,24243.05,2533640,2026-04-15T15:02:00.000000Z
NIFTY,24244.4,24248.05,24242.75,24243.95,2130862,2026-04-15T15:03:00.000000Z
NIFTY,24244.4,24245.95,24241.85,24245.45,1753740,2026-04-15T15:04:00.000000Z
NIFTY,24246.55,24249.55,24246.4,24247.1,2390486,2026-04-15T15:05:00.000000Z
NIFTY,24248.1,24248.4,24242.95,24246.2,2634034,2026-04-15T15:06:00.000000Z
NIFTY,24246.4,24246.95,24231.15,24234.4,3959912,2026-04-15T15:07:00.000000Z
NIFTY,24235.45,24239.2,24229.5,24231.75,2705092,2026-04-15T15:08:00.000000Z
NIFTY,24233.35,24242.1,24232.7,24239,2267576,2026-04-15T15:09:00.000000Z
NIFTY,24241.1,24242.45,24234.95,24240.75,2459375,2026-04-15T15:10:00.000000Z
NIFTY,24241.4,24242.5,24230,24230.35,2546719,2026-04-15T15:11:00.000000Z
NIFTY,24232.45,24234.2,24225.65,24226.85,2664478,2026-04-15T15:12:00.000000Z
NIFTY,24227.4,24227.95,24223.95,24226.65,2297200,2026-04-15T15:13:00.000000Z
NIFTY,24227.4,24229.65,24226.85,24227.85,2824971,2026-04-15T15:14:00.000000Z
NIFTY,24228.7,24229.65,24222.8,24225.25,2882962,2026-04-15T15:15:00.000000Z
NIFTY,24226.2,24226.95,24221.45,24225.2,2147003,2026-04-15T15:16:00.000000Z
NIFTY,24225.95,24230.3,24224.9,24228.55,2293744,2026-04-15T15:17:00.000000Z
NIFTY,24229.65,24230.35,24226.1,24227.55,2418925,2026-04-15T15:18:00.000000Z
NIFTY,24227.9,24229.55,24222.1,24223,2301015,2026-04-15T15:19:00.000000Z
NIFTY,24223.65,24229.6,24223.25,24225.55,2959335,2026-04-15T15:20:00.000000Z
NIFTY,24225.75,24227.95,24223.75,24225.4,2778575,2026-04-15T15:21:00.000000Z
NIFTY,24226.35,24227.05,24222.3,24223.9,2399301,2026-04-15T15:22:00.000000Z
NIFTY,24224.6,24225.45,24219.3,24222,2085756,2026-04-15T15:23:00.000000Z
NIFTY,24222.4,24226.45,24221.3,24225.6,2779320,2026-04-15T15:24:00.000000Z
NIFTY,24224.65,24229.25,24218.9,24221.25,3314119,2026-04-15T15:25:00.000000Z
NIFTY,24222.95,24223.2,24215.35,24217.55,1880031,2026-04-15T15:26:00.000000Z
NIFTY,24216.15,24218.3,24214.5,24218.3,2276053,2026-04-15T15:27:00.000000Z
NIFTY,24220.15,24220.15,24212.3,24213.85,1785771,2026-04-15T15:28:00.000000Z
NIFTY,24214.1,24217.45,24206.5,24211.9,1861153,2026-04-15T15:29:00.000000Z
NIFTY,24385.2,24392.35,24333.95,24355.15,8233108,2026-04-16T09:15:00.000000Z
NIFTY,24353.5,24367.6,24341.9,24360.4,6229918,2026-04-16T09:16:00.000000Z
NIFTY,24360.9,24381.1,24360.9,24380.35,5254893,2026-04-16T09:17:00.000000Z
NIFTY,24379.25,24379.25,24364.6,24376.2,3565803,2026-04-16T09:18:00.000000Z
NIFTY,24373.05,24390.55,24373.05,24390.55,3293553,2026-04-16T09:19:00.000000Z
NIFTY,24390.8,24397.7,24385,24388,4194311,2026-04-16T09:20:00.000000Z
NIFTY,24388.35,24391.85,24384.65,24389.1,2750483,2026-04-16T09:21:00.000000Z
NIFTY,24389.55,24390.65,24383.5,24388.2,2676877,2026-04-16T09:22:00.000000Z
NIFTY,24387.75,24387.95,24379.85,24381.75,2291423,2026-04-16T09:23:00.000000Z
NIFTY,24382.5,24389.25,24372.7,24387.5,2239644,2026-04-16T09:24:00.000000Z
NIFTY,24388.25,24400.95,24387.05,24396,2511991,2026-04-16T09:25:00.000000Z
NIFTY,24395.45,24397.2,24383.65,24386.75,2146696,2026-04-16T09:26:00.000000Z
NIFTY,24386.4,24398.25,24381.5,24381.5,2114376,2026-04-16T09:27:00.000000Z
NIFTY,24383.1,24391.25,24376,24391.25,1548501,2026-04-16T09:28:00.000000Z
NIFTY,24390.5,24394.25,24381.9,24385.85,2251210,2026-04-16T09:29:00.000000Z
NIFTY,24385.65,24396.05,24385.65,24388.9,2438763,2026-04-16T09:30:00.000000Z
NIFTY,24389.35,24390.35,24376.7,24377.15,2229481,2026-04-16T09:31:00.000000Z
NIFTY,24376.8,24377.35,24364.65,24364.65,2232314,2026-04-16T09:32:00.000000Z
NIFTY,24364.4,24369.1,24358.5,24363.4,2390140,2026-04-16T09:33:00.000000Z
NIFTY,24363.45,24363.6,24353.7,24358.3,1946184,2026-04-16T09:34:00.000000Z
NIFTY,24358.15,24360.2,24353,24355.8,1607067,2026-04-16T09:35:00.000000Z
NIFTY,24354.7,24364.05,24354.45,24357.55,1645094,2026-04-16T09:36:00.000000Z
NIFTY,24358.65,24358.65,24335,24335,1509902,2026-04-16T09:37:00.000000Z
NIFTY,24335.95,24336.85,24311.25,24314.9,2307347,2026-04-16T09:38:00.000000Z
NIFTY,24314.05,24327.8,24305.55,24326.8,1736965,2026-04-16T09:39:00.000000Z
NIFTY,24326.25,24335.35,24310.75,24314.15,2174399,2026-04-16T09:40:00.000000Z
NIFTY,24313.5,24314.2,24304.6,24307.05,1484466,2026-04-16T09:41:00.000000Z
NIFTY,24306.7,24314.9,24301.4,24303.7,1698631,2026-04-16T09:42:00.000000Z
NIFTY,24303,24309.7,24299.05,24304.4,1363608,2026-04-16T09:43:00.000000Z
NIFTY,24304.85,24306.35,24301.75,24301.95,1311614,2026-04-16T09:44:00.000000Z
NIFTY,24302.75,24305.6,24292.3,24305.6,1669181,2026-04-16T09:45:00.000000Z
NIFTY,24305.75,24329.3,24305.2,24328.6,1574594,2026-04-16T09:46:00.000000Z
NIFTY,24328,24329.65,24318.65,24318.85,1352623,2026-04-16T09:47:00.000000Z
NIFTY,24318.95,24332.7,24315.3,24326.6,1456697,2026-04-16T09:48:00.000000Z
NIFTY,24327.25,24329.2,24322.75,24327.9,1095624,2026-04-16T09:49:00.000000Z
NIFTY,24327.15,24334.65,24324.7,24330.35,1410685,2026-04-16T09:50:00.000000Z
NIFTY,24331.1,24331.5,24315.45,24329.1,1557134,2026-04-16T09:51:00.000000Z
NIFTY,24330.45,24337.05,24325.55,24326.25,1972369,2026-04-16T09:52:00.000000Z
NIFTY,24326.9,24327.1,24303.6,24303.6,1429583,2026-04-16T09:53:00.000000Z
NIFTY,24305.15,24319.9,24301.5,24316.55,1704754,2026-04-16T09:54:00.000000Z
NIFTY,24316.85,24316.85,24300.35,24302.75,1371404,2026-04-16T09:55:00.000000Z
NIFTY,24302.45,24306.05,24292.15,24294.55,989264,2026-04-16T09:56:00.000000Z
NIFTY,24294.55,24295.95,24277.8,24279.45,1414555,2026-04-16T09:57:00.000000Z
NIFTY,24279.75,24285,24275.2,24283.35,1128151,2026-04-16T09:58:00.000000Z
NIFTY,24282.7,24283.45,24270.55,24271.55,1066931,2026-04-16T09:59:00.000000Z
NIFTY,24271.65,24278.4,24269.15,24273.4,1229713,2026-04-16T10:00:00.000000Z
NIFTY,24274.4,24288.3,24264.4,24288.3,2178506,2026-04-16T10:01:00.000000Z
NIFTY,24286.3,24290.75,24285.15,24288.5,996013,2026-04-16T10:02:00.000000Z
NIFTY,24288.7,24291.25,24279.65,24286.85,1170932,2026-04-16T10:03:00.000000Z
NIFTY,24288.1,24303.85,24286.95,24303.85,1144631,2026-04-16T10:04:00.000000Z
NIFTY,24303.2,24304.05,24293.05,24296.2,882233,2026-04-16T10:05:00.000000Z
NIFTY,24297,24298.6,24281.6,24283.3,889453,2026-04-16T10:06:00.000000Z
NIFTY,24281.9,24300.5,24280.9,24299.8,1355788,2026-04-16T10:07:00.000000Z
NIFTY,24299.75,24309.1,24298.2,24308.15,1024632,2026-04-16T10:08:00.000000Z
NIFTY,24308.15,24310.9,24305.2,24308.55,1267351,2026-04-16T10:09:00.000000Z
NIFTY,24308.45,24318.65,24307.8,24318.65,1607517,2026-04-16T10:10:00.000000Z
NIFTY,24318.15,24319.85,24311.9,24316.85,1349777,2026-04-16T10:11:00.000000Z
NIFTY,24317.15,24317.8,24295.3,24298.8,1333070,2026-04-16T10:12:00.000000Z
NIFTY,24297.85,24309.2,24297.85,24306.7,1112756,2026-04-16T10:13:00.000000Z
NIFTY,24306.75,24307.95,24303.6,24307.6,784089,2026-04-16T10:14:00.000000Z
NIFTY,24306.15,24308.4,24293.45,24295.95,1057563,2026-04-16T10:15:00.000000Z
NIFTY,24297.2,24313.25,24292.85,24313.25,1069740,2026-04-16T10:16:00.000000Z
NIFTY,24313.25,24313.25,24297.45,24301.05,1499603,2026-04-16T10:17:00.000000Z
NIFTY,24300.8,24324.55,24300.8,24323.4,1005630,2026-04-16T10:18:00.000000Z
NIFTY,24323.65,24328.8,24305.95,24309.7,2068758,2026-04-16T10:19:00.000000Z
NIFTY,24309.15,24312.55,24307.2,24312.55,825527,2026-04-16T10:20:00.000000Z
NIFTY,24311.55,24313,24301.1,24302.3,842423,2026-04-16T10:21:00.000000Z
NIFTY,24302.75,24307.6,24300.05,24306.45,722607,2026-04-16T10:22:00.000000Z
NIFTY,24305.75,24309.85,24304.6,24307.4,747232,2026-04-16T10:23:00.000000Z
NIFTY,24306.5,24310.45,24303.6,24304,735444,2026-04-16T10:24:00.000000Z
NIFTY,24303.9,24312.3,24302.5,24312,715076,2026-04-16T10:25:00.000000Z
NIFTY,24311.85,24315.2,24311.4,24312.35,637204,2026-04-16T10:26:00.000000Z
NIFTY,24312,24317.2,24297.45,24297.45,897711,2026-04-16T10:27:00.000000Z
NIFTY,24297.6,24298.9,24292.5,24297.2,770558,2026-04-16T10:28:00.000000Z
NIFTY,24297.1,24305.45,24295.05,24300.75,867414,2026-04-16T10:29:00.000000Z
NIFTY,24301.05,24309.65,24301.05,24308.8,736211,2026-04-16T10:30:00.000000Z
NIFTY,24308.85,24318.45,24305.7,24318.2,869147,2026-04-16T10:31:00.000000Z
NIFTY,24318,24321.25,24309.7,24310.4,807175,2026-04-16T10:32:00.000000Z
NIFTY,24311.1,24317.7,24307.75,24317.4,892708,2026-04-16T10:33:00.000000Z
NIFTY,24317.4,24317.95,24311.45,24312.7,1016859,2026-04-16T10:34:00.000000Z
NIFTY,24312.8,24322.3,24311,24316.7,1238709,2026-04-16T10:35:00.000000Z
NIFTY,24317.3,24325.85,24315.45,24318,608470,2026-04-16T10:36:00.000000Z
NIFTY,24319.15,24324.5,24312.35,24321.25,1056449,2026-04-16T10:37:00.000000Z
NIFTY,24321.9,24322.1,24308.6,24310.65,1280912,2026-04-16T10:38:00.000000Z
NIFTY,24311.2,24311.2,24292.45,24299.65,1291980,2026-04-16T10:39:00.000000Z
NIFTY,24298.6,24302.4,24298.1,24299.85,743286,2026-04-16T10:40:00.000000Z
